,CreditScore,Age,Balance,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Tenure_1,Tenure_2,Tenure_3,Tenure_4,Tenure_5,Tenure_6,Tenure_7,Tenure_8,Tenure_9,Tenure_10,NumOfProducts_2,NumOfProducts_3,NumOfProducts_4,HasCrCard_1,IsActiveMember_1
8678,518,-1.0414328469214766,0.1388023066011068,-1.6917124127548437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8679,791,-0.37395771201236494,0.8549291092083352,1.4229075046580675,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8680,747,0.29351742289674687,0.05975660586244943,0.26347327277930493,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8681,565,0.10281024149414347,-1.225847671409028,0.519337986203468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
8682,735,-0.4693113027136666,1.0467391435929945,-0.9430359403074018,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8683,697,0.9609925578058587,1.9032576497724802,0.53894286733885,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
8684,813,-1.1367864376227785,0.5587412464139909,-0.933229065544515,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8685,772,0.38887101359804854,-1.225847671409028,-0.7375433365267215,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
8686,606,3.0587715532344957,-1.225847671409028,1.2111738146118982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8687,667,0.29351742289674687,-0.19363358741578385,-1.287966246213023,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8688,637,0.10281024149414347,1.2472902028612423,0.43896654632578014,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8689,542,2.677357190429289,0.8485628210397607,-1.3693229468742012,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8690,762,0.38887101359804854,0.9250651798785363,0.6934867422105948,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
8691,698,0.007456650792841798,-1.225847671409028,-0.9152599677113383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8692,850,-0.66001848411627,-1.225847671409028,-0.7737486272448647,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8693,621,1.0563461485071604,-1.225847671409028,1.5939853631296412,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8694,671,0.865638967104557,0.644693188617631,-0.4124124946750715,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8695,775,-0.7553720748175716,-1.225847671409028,1.203114882206168,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
8696,504,-0.4693113027136666,-0.344664246099016,0.6402567502909616,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8697,751,-0.18325053060976157,0.37323868070850813,-0.7864057331235641,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8698,691,-0.8507256655188734,0.39660492321071883,0.9814212941903575,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8699,841,-0.66001848411627,0.6504493247531318,0.2328728047885648,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8700,709,-1.5182008004279852,-0.05083557372412247,-0.6371985425873867,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
8701,673,-0.18325053060976157,-1.225847671409028,-1.503561163879631,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8702,541,-0.18325053060976157,2.176932393067517,0.8472668921686278,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8703,661,-0.7553720748175716,0.954926087691032,-0.6003088207990319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8704,784,0.29351742289674687,0.5219412415634154,-1.6290135882472454,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
8705,742,-0.37395771201236494,0.042316066307137246,0.46789088853253386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8706,850,1.5331141020136687,-1.225847671409028,1.2463154201530893,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8707,443,-0.37395771201236494,0.5100164315111871,0.5032542038335113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8708,778,0.865638967104557,0.41357426576649386,1.4363500717014377,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8709,529,0.007456650792841798,0.4093193889148924,-1.525697535746756,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8710,678,-0.18325053060976157,0.5913551307098364,0.6092013860401418,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8711,516,2.486650009026685,0.4175896976122084,1.4154677945696703,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8712,469,-0.37395771201236494,-1.225847671409028,1.5024119289574842,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8713,786,0.10281024149414347,-1.225847671409028,-1.023193843255664,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8714,703,0.19816383219544517,0.5361968740524693,0.2813025630463102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8715,579,0.19816383219544517,1.0459898762552953,-1.580463845884204,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8716,565,-0.0878969399084599,-1.225847671409028,-0.33838856174756976,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8717,443,0.4842246042993502,-1.225847671409028,1.0272632213538733,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8718,589,-0.18325053060976157,0.13880422985416604,-0.23649301671978326,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8719,691,0.4842246042993502,0.9228443034082694,1.6951175310237316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
8720,711,-1.0414328469214766,-1.225847671409028,0.088156149810605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8721,775,-1.1367864376227785,-1.225847671409028,-1.030871782654577,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8722,621,-0.37395771201236494,0.17843622483461194,-1.7379767187470037,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8723,350,1.151699739208462,-1.225847671409028,0.4474807227716055,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
8724,668,-0.8507256655188734,-1.225847671409028,0.6673109054651633,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
8725,633,-1.1367864376227785,-1.225847671409028,-0.9751982883470849,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8726,697,0.38887101359804854,0.4315021897012592,-0.577261960851717,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8727,734,-0.8507256655188734,0.7461338890635353,-0.41015748905553306,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
8728,434,0.19816383219544517,0.5071398860187755,-0.7530503257412179,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8729,646,0.865638967104557,1.4831076329363337,1.3140400136625308,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8730,764,-0.8507256655188734,-1.225847671409028,0.08808259433735825,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8731,727,0.19816383219544517,-1.225847671409028,-0.9150384318415595,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8732,724,-0.9460792562201751,-1.225847671409028,-0.614887759042563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8733,749,0.29351742289674687,2.3364598234958014,0.017712612141146212,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8734,706,0.7702853764032553,1.0835051709728554,0.7103182516135571,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8735,728,-0.8507256655188734,0.6146322624869643,-1.08555619059841,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8736,636,0.4842246042993502,-1.225847671409028,-0.23780901629787288,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8737,634,-0.4693113027136666,1.0985786668253914,-1.0132499431667288,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
8738,627,0.38887101359804854,-0.08407163038466232,0.48070014816794937,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8739,518,1.9145284648188756,0.9982686789072875,0.41354104496346916,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8740,687,-0.9460792562201751,0.2745632976197509,0.22537327653752703,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8741,622,-1.5182008004279852,-1.225847671409028,0.5442609454435964,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8742,693,0.5795781950006519,-1.225847671409028,-1.2781033788676646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
8743,450,-1.3274936190253819,-0.03603998793866035,1.6584430850648795,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
8744,664,0.9609925578058587,0.8163550636816116,0.1527886312035572,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8745,663,-1.0414328469214766,-0.24379138611888054,0.6253816773643589,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
8746,660,-0.4693113027136666,0.4808256171187811,1.4288962765224187,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
8747,579,-0.9460792562201751,-0.0527511337712197,0.506347707070062,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
8748,655,0.4842246042993502,1.1221038982471736,-0.6127315229473843,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8749,683,0.7702853764032553,-1.225847671409028,0.850303185592653,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8750,655,-0.66001848411627,-1.225847671409028,-0.5050240521930526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8751,575,-0.8507256655188734,-1.225847671409028,1.4824364882157455,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
8752,574,-0.8507256655188734,0.703095011559566,0.6556194107990871,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8753,795,-0.66001848411627,0.6535746109745507,1.7080692065754337,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8754,776,0.38887101359804854,-1.225847671409028,1.078939853834939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8755,707,1.2470533299097637,-1.225847671409028,0.16690971705687832,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8756,705,-0.18325053060976157,0.5367211207822263,-1.1088856218081977,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
8757,678,0.4842246042993502,0.3449553212179316,-1.1947179034869335,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8758,663,-0.4693113027136666,-1.225847671409028,0.24333281042028151,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
8759,748,2.582003599727987,-1.225847671409028,1.0997049291015333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
8760,677,-0.4693113027136666,1.525556552564352,-0.8574945766115075,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
8761,634,2.295942827624082,-1.225847671409028,-1.2053599719566868,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8762,350,2.009882055520177,-1.225847671409028,0.23833208157954355,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8763,727,2.1052356462214785,0.82905141875281,1.541340858865852,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8764,773,1.151699739208462,0.6364647106743556,-0.23281854696758797,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8765,675,0.007456650792841798,-1.225847671409028,0.9222948660004489,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8766,649,-0.27860412131106327,0.1622183934117719,-1.3957307528898724,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8767,552,-0.9460792562201751,-1.225847671409028,-1.5285524618927755,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8768,761,2.2005892369227804,0.35850159387026737,-0.22900044406905237,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8769,622,-0.7553720748175716,-1.225847671409028,-1.124746129408299,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8770,615,1.9145284648188756,-1.225847671409028,1.1387414969246523,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8771,681,-0.7553720748175716,0.33420209282101454,-0.9018540914595875,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8772,768,-0.8507256655188734,-1.225847671409028,1.7278429349082685,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
8773,617,-0.4693113027136666,-1.225847671409028,0.32446727965165056,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
8774,452,-0.5646648934149683,0.8848996424452132,0.8961190292550173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8775,807,-0.18325053060976157,0.8594466703736241,1.252142126530287,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8776,567,0.4842246042993502,-1.225847671409028,-0.21585122946863103,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
8777,603,-1.4228472097266835,1.4210154079157122,-1.3603756104192557,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8778,617,-0.18325053060976157,0.4042343078260114,0.41344157987907865,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8779,701,-0.4693113027136666,0.4664332733914262,-0.4416081052937994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8780,820,0.007456650792841798,0.5585607811685901,-1.4488503246546314,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8781,438,2.009882055520177,0.03053614131871203,-0.8810248507801609,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8782,600,-1.1367864376227785,-1.225847671409028,1.250981758509067,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
8783,782,-0.4693113027136666,-1.225847671409028,1.4420840947045441,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8784,638,0.19816383219544517,1.0872822797103003,-0.4540335896822746,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8785,850,-1.1367864376227785,0.39734986322903443,-1.283744022936649,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8786,741,-1.899615163233192,0.5164844918208181,-1.3082265187873345,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
8787,689,3.249478734637099,0.5139762492892691,1.1803464201611416,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8788,743,-0.37395771201236494,1.1266312359488473,1.551402482489984,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8789,493,-0.27860412131106327,-1.225847671409028,-0.005563434836285366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8790,416,-0.37395771201236494,-1.225847671409028,0.3412163651909744,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8791,725,-1.3274936190253819,-1.225847671409028,1.1914508621613045,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
8792,497,-0.4693113027136666,-1.225847671409028,-0.29566709077179487,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
8793,537,2.582003599727987,0.4296124332993745,0.5316608754874144,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8794,706,-0.9460792562201751,2.1316747226174284,0.5769227055853239,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8795,651,-0.0878969399084599,-1.225847671409028,-0.5748876666869128,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
8796,720,-0.5646648934149683,-1.225847671409028,0.7119203002542729,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8797,797,0.5795781950006519,-1.225847671409028,0.43506897569373687,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8798,543,-1.5182008004279852,-1.225847671409028,0.30851826203764254,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8799,454,-0.4693113027136666,-1.225847671409028,1.716772227569595,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8800,691,-0.18325053060976157,1.168685407886437,0.8054821666642018,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8801,510,1.2470533299097637,1.845991507762082,0.5429249485146236,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
8802,792,0.10281024149414347,-1.225847671409028,0.7227209564110267,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8803,721,0.19816383219544517,0.9389518683223742,-0.6192743083761904,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
8804,765,0.19816383219544517,-1.225847671409028,1.584579130944439,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8805,850,0.007456650792841798,-1.225847671409028,-1.0955035684874985,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8806,681,-0.0878969399084599,1.6879502711353986,-0.7402937547781282,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
8807,586,2.009882055520177,-0.47224259670563207,-0.6407678088849382,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8808,753,-0.27860412131106327,0.8339400074874621,-0.9654792280380743,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
8809,593,-0.0878969399084599,1.0605482608301064,0.6129078515537494,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8810,674,-1.7089079818305886,0.699815704822312,-1.1498687143772388,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
8811,610,-0.37395771201236494,0.08686790288444966,-0.6689035599068827,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
8812,652,-1.2321400283240802,0.9858644980300203,1.1980939821245393,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8813,850,-1.2321400283240802,0.7475107779829304,-0.44628574650027586,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8814,740,1.151699739208462,-1.225847671409028,1.3709418669842441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
8815,637,0.38887101359804854,0.9481541533980262,0.02247737224146812,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8816,685,-0.7553720748175716,0.7366607458486937,1.4029325855863513,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
8817,558,0.10281024149414347,1.3668075588118331,-0.13409875514998265,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8818,677,-0.18325053060976157,-1.225847671409028,-1.0753008535057273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
8819,592,-0.27860412131106327,0.7484919575853677,0.8002611191837388,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8820,652,-0.27860412131106327,1.1935519480460173,-0.48237209645316903,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8821,662,0.29351742289674687,0.457339812384715,-0.9015824752675982,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8822,543,2.3912964183253838,-1.225847671409028,0.8384207596981493,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
8823,675,1.0563461485071604,0.9090419175568655,-1.5966611784291729,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8824,643,-0.37395771201236494,-1.225847671409028,-1.017962536264748,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
8825,611,0.9609925578058587,0.6250994069913055,0.6706341174018534,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
8826,412,-0.9460792562201751,-1.225847671409028,-1.522923642344313,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8827,638,0.19816383219544517,-1.225847671409028,-0.9772762739388096,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8828,824,-0.0878969399084599,-1.225847671409028,1.6121344371207622,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8829,683,0.10281024149414347,-1.225847671409028,-0.42304378196434883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8830,562,0.007456650792841798,0.8667321132334724,-1.5691055244728345,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8831,599,0.19816383219544517,0.2378875028625907,0.2718690301299032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8832,753,-0.37395771201236494,-1.225847671409028,0.10804064607832949,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
8833,594,1.0563461485071604,0.07732199659553002,1.4568117089046382,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
8834,657,-0.4693113027136666,0.4912422762303146,0.9356190139485919,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8835,716,-0.4693113027136666,-1.225847671409028,-0.5806975057333658,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8836,850,0.38887101359804854,-1.225847671409028,1.2826278271159606,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
8837,664,0.6749317857019536,-1.225847671409028,1.3447397728476536,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8838,558,-0.5646648934149683,0.5127328661864092,0.15661351581239213,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8839,606,0.10281024149414347,1.094204067470846,1.1575151838233446,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8840,776,-0.5646648934149683,-1.225847671409028,1.336010146682318,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
8841,557,-0.27860412131106327,0.586982775150527,-0.029163786678032034,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8842,614,-1.1367864376227785,0.4796702228433858,-0.39280761353968957,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8843,620,0.29351742289674687,0.4877853891272486,0.3418128079173022,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8844,695,-0.37395771201236494,-1.225847671409028,1.0485174492120592,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8845,729,0.007456650792841798,0.8819296589083356,1.6280410255728974,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8846,571,1.3424069206110654,-1.225847671409028,-1.2527813420599205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
8847,457,0.10281024149414347,0.9269172725746756,0.8810504167498714,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8848,559,-0.9460792562201751,0.05175907855738252,-0.3101842980626012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8849,664,-0.0878969399084599,-0.03493427770063108,0.944315253232454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8850,500,1.0563461485071604,-1.225847671409028,-0.28211723359368857,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
8851,782,0.29351742289674687,0.8004337337720857,-1.0478636186446164,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8852,708,-0.0878969399084599,0.37110771631876516,-1.5243375419967242,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8853,681,0.38887101359804854,-0.1626304275571316,-1.4140342412078093,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
8854,674,0.007456650792841798,-1.225847671409028,-1.5739725318976698,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
8855,697,0.38887101359804854,0.8292503151733627,1.5371302862199927,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8856,774,-1.2321400283240802,-1.225847671409028,-0.6151212933228715,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
8857,624,-0.27860412131106327,-1.225847671409028,-0.26675213862545555,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8858,747,-0.18325053060976157,-1.225847671409028,1.3991454351091825,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8859,715,-0.66001848411627,-1.225847671409028,-0.681348867756233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8860,808,-1.4228472097266835,0.7321625774850862,1.2870781940824052,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8861,678,0.38887101359804854,1.6281689949366556,0.17937902172728756,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8862,813,1.9145284648188756,0.9390687059457289,1.5223343332468822,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8863,687,-0.0878969399084599,-0.11301498621676735,-0.5827073264420816,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
8864,832,-0.9460792562201751,-1.225847671409028,1.368327952388863,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8865,668,3.154125143935797,-1.225847671409028,-0.5096130094956143,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
8866,526,-0.4693113027136666,0.7411042617711983,-0.9271446541759422,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
8867,457,-0.0878969399084599,1.4105634891647576,1.0996287652781713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
8868,649,-0.0878969399084599,-1.225847671409028,0.0638226776964975,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8869,669,0.19816383219544517,1.1817351607072883,0.13474371732703389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8870,668,0.29351742289674687,1.7797928169176045,-1.168364003373642,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
8871,466,-0.8507256655188734,-1.225847671409028,1.6327291001798345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8872,685,-0.8507256655188734,-1.225847671409028,0.7094552355054625,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
